dimGraph;timeInt;
5000;0.007013;
5000;0.007448;
5000;0.007935;
5000;0.007547;
5000;0.007874;
5000;0.009336;
5000;0.008027;
5000;0.008161;
5000;0.007918;
5000;0.007616;
5000;0.008028;
5000;0.008101;
5000;0.006540;
5000;0.006768;
5000;0.008578;
5000;0.007028;
5000;0.007247;
5000;0.008463;
5000;0.007732;
5000;0.008264;
5000;0.006624;
5000;0.006650;
5000;0.009048;
5000;0.005763;
5000;0.007015;
5000;0.007763;
5000;0.006971;
5000;0.008109;
5000;0.008011;
5000;0.007524;
5000;0.007590;
5000;0.007677;
5000;0.008176;
5000;0.007521;
5000;0.007207;
5000;0.007696;
5000;0.007741;
5000;0.006718;
5000;0.007333;
5000;0.007995;
5000;0.009913;
5000;0.006892;
5000;0.007415;
5000;0.008012;
5000;0.008662;
5000;0.007179;
5000;0.007726;
5000;0.006697;
5000;0.007046;
5000;0.007489;
