dimGraph;timeInt;
5000;0.007971;
5000;0.007432;
5000;0.006771;
5000;0.006973;
5000;0.006903;
5000;0.006951;
5000;0.007392;
5000;0.007596;
5000;0.007663;
5000;0.007754;
5000;0.007191;
5000;0.006790;
5000;0.007216;
5000;0.007628;
5000;0.006613;
5000;0.007037;
5000;0.007185;
5000;0.006989;
5000;0.006839;
5000;0.005839;
5000;0.007190;
5000;0.007137;
5000;0.006431;
5000;0.006776;
5000;0.009315;
5000;0.007626;
5000;0.005928;
5000;0.006344;
5000;0.007849;
5000;0.007561;
5000;0.007282;
5000;0.006805;
5000;0.006706;
5000;0.005721;
5000;0.007249;
5000;0.006849;
5000;0.006572;
5000;0.008558;
5000;0.006613;
5000;0.006545;
5000;0.006304;
5000;0.007955;
5000;0.006045;
5000;0.006620;
5000;0.007801;
5000;0.007411;
5000;0.006014;
5000;0.007186;
5000;0.007777;
5000;0.007785;
