dimGraph;timeInt;
5000;0.009465;
5000;0.008505;
5000;0.007495;
5000;0.007734;
5000;0.016955;
5000;0.007303;
5000;0.007608;
5000;0.007795;
5000;0.007791;
5000;0.008201;
5000;0.007882;
5000;0.007430;
5000;0.016346;
5000;0.007614;
5000;0.007149;
5000;0.006973;
5000;0.007384;
5000;0.006826;
5000;0.008505;
5000;0.007688;
5000;0.006830;
5000;0.006857;
5000;0.006806;
5000;0.007264;
5000;0.007089;
5000;0.006867;
5000;0.010209;
5000;0.007080;
5000;0.007270;
5000;0.007663;
5000;0.006862;
5000;0.006697;
5000;0.007481;
5000;0.008712;
5000;0.008825;
5000;0.006964;
5000;0.007663;
5000;0.007036;
5000;0.007258;
5000;0.007150;
5000;0.034309;
5000;0.009248;
5000;0.012376;
5000;0.009201;
5000;0.010240;
5000;0.030091;
5000;0.009163;
5000;0.013183;
5000;0.008736;
5000;0.076157;
