dimGraph;timeInt;
5000;0.006959;
5000;0.007818;
5000;0.006190;
5000;0.007375;
5000;0.007022;
5000;0.006525;
5000;0.006950;
5000;0.007087;
5000;0.006770;
5000;0.008000;
5000;0.007146;
5000;0.007067;
5000;0.007340;
5000;0.008054;
5000;0.006660;
5000;0.006411;
5000;0.006508;
5000;0.006889;
5000;0.006918;
5000;0.006042;
5000;0.007230;
5000;0.007337;
5000;0.007496;
5000;0.006266;
5000;0.007352;
5000;0.007077;
5000;0.007198;
5000;0.009815;
5000;0.006829;
5000;0.007803;
5000;0.006399;
5000;0.007021;
5000;0.006410;
5000;0.007061;
5000;0.006025;
5000;0.007483;
5000;0.009611;
5000;0.006705;
5000;0.007039;
5000;0.007509;
5000;0.006573;
5000;0.007240;
5000;0.006652;
5000;0.006640;
5000;0.006096;
5000;0.007447;
5000;0.007569;
5000;0.006940;
5000;0.006989;
5000;0.006557;
