dimGraph;timeInt;
5000;0.014284;
5000;0.014348;
5000;0.015257;
5000;0.015035;
5000;0.017268;
5000;0.014411;
5000;0.015677;
5000;0.014290;
5000;0.015264;
5000;0.014938;
5000;0.014521;
5000;0.014508;
5000;0.014631;
5000;0.015552;
5000;0.014887;
5000;0.014327;
5000;0.016684;
5000;0.015112;
5000;0.014346;
5000;0.015184;
5000;0.014931;
5000;0.015201;
5000;0.015760;
5000;0.014402;
5000;0.015212;
5000;0.014390;
5000;0.015042;
5000;0.014232;
5000;0.014610;
5000;0.021008;
5000;0.014859;
5000;0.015094;
5000;0.014683;
5000;0.014600;
5000;0.014356;
5000;0.014853;
5000;0.014660;
5000;0.014660;
5000;0.015493;
5000;0.014907;
5000;0.014316;
5000;0.014271;
5000;0.014398;
5000;0.014253;
5000;0.014667;
5000;0.015313;
5000;0.014864;
5000;0.014644;
5000;0.014262;
5000;0.015075;
