dimGraph;timeInt;
5000;0.008389;
5000;0.010538;
5000;0.007864;
5000;0.010101;
5000;0.006538;
5000;0.006275;
5000;0.006295;
5000;0.009127;
5000;0.008384;
5000;0.009500;
5000;0.009105;
5000;0.008408;
5000;0.007430;
5000;0.010373;
5000;0.006598;
5000;0.008318;
5000;0.008886;
5000;0.006410;
5000;0.009332;
5000;0.010836;
5000;0.006208;
5000;0.009914;
5000;0.008023;
5000;0.009113;
5000;0.006255;
5000;0.006288;
5000;0.006366;
5000;0.009470;
5000;0.006579;
5000;0.009236;
5000;0.009491;
5000;0.006392;
5000;0.009532;
5000;0.008524;
5000;0.009230;
5000;0.010259;
5000;0.008004;
5000;0.006616;
5000;0.006309;
5000;0.007017;
5000;0.008382;
5000;0.010183;
5000;0.010950;
5000;0.006265;
5000;0.006317;
5000;0.006659;
5000;0.008523;
5000;0.009101;
5000;0.006843;
5000;0.006404;
