dimGraph;timeInt;
5000;0.018699;
5000;0.019408;
5000;0.019859;
5000;0.019908;
5000;0.020550;
5000;0.021190;
5000;0.018266;
5000;0.018090;
5000;0.018712;
5000;0.017834;
5000;0.017875;
5000;0.018014;
5000;0.018905;
5000;0.018830;
5000;0.020350;
5000;0.018365;
5000;0.018939;
5000;0.018662;
5000;0.019337;
5000;0.018068;
5000;0.017979;
5000;0.019175;
5000;0.019138;
5000;0.019773;
5000;0.019420;
5000;0.019983;
5000;0.018128;
5000;0.020006;
5000;0.018972;
5000;0.021068;
5000;0.019027;
5000;0.018880;
5000;0.018099;
5000;0.017835;
5000;0.018613;
5000;0.018026;
5000;0.017974;
5000;0.018952;
5000;0.018398;
5000;0.018945;
5000;0.019488;
5000;0.018578;
5000;0.018947;
5000;0.020088;
5000;0.018120;
5000;0.018274;
5000;0.018891;
5000;0.018773;
5000;0.019065;
5000;0.018071;
