dimGraph;timeInt;
5000;0.016196;
5000;0.015739;
5000;0.015145;
5000;0.015616;
5000;0.017194;
5000;0.016619;
5000;0.015881;
5000;0.015245;
5000;0.016734;
5000;0.015434;
5000;0.015295;
5000;0.016209;
5000;0.016341;
5000;0.015402;
5000;0.015184;
5000;0.015044;
5000;0.020247;
5000;0.015616;
5000;0.016269;
5000;0.015626;
5000;0.015388;
5000;0.015121;
5000;0.015210;
5000;0.016510;
5000;0.016436;
5000;0.015164;
5000;0.015101;
5000;0.015032;
5000;0.015199;
5000;0.015335;
5000;0.015993;
5000;0.015282;
5000;0.017476;
5000;0.016768;
5000;0.017079;
5000;0.016490;
5000;0.016440;
5000;0.016480;
5000;0.016275;
5000;0.015486;
5000;0.015006;
5000;0.016209;
5000;0.015525;
5000;0.015020;
5000;0.015639;
5000;0.015499;
5000;0.016274;
5000;0.015852;
5000;0.015347;
5000;0.016441;
