dimGraph;timeInt;
5000;0.549007;
5000;0.074669;
5000;0.255761;
5000;0.397038;
5000;0.400014;
5000;0.640881;
5000;0.167429;
5000;0.233977;
5000;0.501135;
5000;0.673414;
5000;0.711437;
5000;0.358776;
5000;0.561558;
5000;0.151691;
5000;0.539599;
5000;0.194562;
5000;0.136006;
5000;0.212423;
5000;0.282326;
5000;0.414971;
5000;0.192929;
5000;0.323031;
5000;0.181420;
5000;0.465329;
5000;0.027238;
5000;0.547166;
5000;0.461562;
5000;0.313739;
5000;0.340993;
5000;0.694318;
5000;0.304039;
5000;0.471496;
5000;0.594156;
5000;0.304628;
5000;0.363119;
5000;0.855515;
5000;0.293522;
5000;0.282614;
5000;0.291314;
5000;0.306151;
5000;0.609339;
5000;0.758018;
5000;0.247726;
5000;0.222241;
5000;0.084084;
5000;0.335113;
5000;0.325100;
5000;0.007925;
5000;0.133858;
5000;0.812627;
