dimGraph;timeInt;
5000;0.006971;
5000;0.007819;
5000;0.006752;
5000;0.008962;
5000;0.006848;
5000;0.009838;
5000;0.006918;
5000;0.007005;
5000;0.006798;
5000;0.009650;
5000;0.006842;
5000;0.006993;
5000;0.007716;
5000;0.006990;
5000;0.009424;
5000;0.008886;
5000;0.009001;
5000;0.008343;
5000;0.009552;
5000;0.007622;
5000;0.009408;
5000;0.008353;
5000;0.007174;
5000;0.007154;
5000;0.007357;
5000;0.008781;
5000;0.006779;
5000;0.009511;
5000;0.006898;
5000;0.007975;
5000;0.007204;
5000;0.007120;
5000;0.008688;
5000;0.006875;
5000;0.009141;
5000;0.008873;
5000;0.008797;
5000;0.006804;
5000;0.007179;
5000;0.007215;
5000;0.007227;
5000;0.008102;
5000;0.009824;
5000;0.007076;
5000;0.006860;
5000;0.007066;
5000;0.008075;
5000;0.008046;
5000;0.006981;
5000;0.008333;
