dimGraph;timeInt;
5000;0.034055;
5000;0.035056;
5000;0.035394;
5000;0.033828;
5000;0.033993;
5000;0.034390;
5000;0.034782;
5000;0.036147;
5000;0.034545;
5000;0.035786;
5000;0.034108;
5000;0.034275;
5000;0.037809;
5000;0.035352;
5000;0.036526;
5000;0.034489;
5000;0.036452;
5000;0.036544;
5000;0.035147;
5000;0.034900;
5000;0.036416;
5000;0.033788;
5000;0.035112;
5000;0.035377;
5000;0.034746;
5000;0.034612;
5000;0.034119;
5000;0.036119;
5000;0.034924;
5000;0.034239;
5000;0.034429;
5000;0.034805;
5000;0.035195;
5000;0.034170;
5000;0.035195;
5000;0.033616;
5000;0.036837;
5000;0.033712;
5000;0.034980;
5000;0.034306;
5000;0.034667;
5000;0.035572;
5000;0.035248;
5000;0.034485;
5000;0.034620;
5000;0.036991;
5000;0.036373;
5000;0.037658;
5000;0.034631;
5000;0.036578;
