dimGraph;timeInt;
5000;0.021669;
5000;0.028091;
5000;0.020627;
5000;0.022945;
5000;0.025335;
5000;0.022795;
5000;0.023658;
5000;0.025480;
5000;0.021745;
5000;0.023483;
5000;0.021865;
5000;0.021904;
5000;0.021334;
5000;0.020556;
5000;0.022438;
5000;0.023609;
5000;0.022833;
5000;0.024187;
5000;0.022608;
5000;0.023331;
5000;0.023654;
5000;0.022851;
5000;0.021614;
5000;0.022444;
5000;0.023118;
5000;0.022438;
5000;0.022810;
5000;0.022903;
5000;0.022271;
5000;0.021432;
5000;0.021906;
5000;0.022632;
5000;0.023648;
5000;0.022143;
5000;0.021245;
5000;0.032467;
5000;0.021827;
5000;0.020651;
5000;0.022050;
5000;0.022096;
5000;0.022284;
5000;0.020967;
5000;0.022756;
5000;0.020343;
5000;0.020937;
5000;0.021045;
5000;0.021232;
5000;0.021784;
5000;0.021474;
5000;0.021051;
