dimGraph;timeInt;
100000;0.082249;
100000;0.082747;
100000;0.083254;
100000;0.078148;
100000;0.092080;
100000;0.084444;
100000;0.084046;
100000;0.078963;
100000;0.080732;
100000;0.088326;
100000;0.077824;
100000;0.083836;
100000;0.083542;
100000;0.079903;
100000;0.077312;
100000;0.081007;
100000;0.078012;
100000;0.080450;
100000;0.080327;
100000;0.081502;
100000;0.079579;
100000;0.079866;
100000;0.082017;
100000;0.079928;
100000;0.081082;
100000;0.084367;
100000;0.078783;
100000;0.078607;
100000;0.078494;
100000;0.078673;
100000;0.079828;
100000;0.080957;
100000;0.078521;
100000;0.077139;
100000;0.081607;
100000;0.083743;
100000;0.082940;
100000;0.079973;
100000;0.082323;
100000;0.078651;
100000;0.081557;
100000;0.079785;
100000;0.079045;
100000;0.080011;
100000;0.080568;
100000;0.081529;
100000;0.077842;
100000;0.076617;
100000;0.081954;
100000;0.081596;
