dimGraph;timeInt;
100000;0.101180;
100000;0.099002;
100000;0.091933;
100000;0.088261;
100000;0.103434;
100000;0.102806;
100000;0.126950;
100000;0.100490;
100000;0.103661;
100000;0.106803;
100000;0.093910;
100000;0.109697;
100000;0.110412;
100000;0.114812;
100000;0.106858;
100000;0.110708;
100000;0.111554;
100000;0.108121;
100000;0.110415;
100000;0.103085;
100000;0.107396;
100000;0.098227;
100000;0.082621;
100000;0.097371;
100000;0.089503;
100000;0.110086;
100000;0.097860;
100000;0.111221;
100000;0.099872;
100000;0.109699;
100000;0.098102;
100000;0.103673;
100000;0.098488;
100000;0.115807;
100000;0.087874;
100000;0.105400;
100000;0.098845;
100000;0.109901;
100000;0.097396;
100000;0.105284;
100000;0.101692;
100000;0.103245;
100000;0.113362;
100000;0.105574;
100000;0.101518;
100000;0.099836;
100000;0.120707;
100000;0.102838;
100000;0.107454;
100000;0.095813;
