dimGraph;timeInt;
100000;0.178924;
100000;0.232866;
100000;0.298995;
100000;0.172028;
100000;0.181032;
100000;0.181326;
100000;0.180203;
100000;0.183122;
100000;0.173742;
100000;0.176454;
100000;0.200725;
100000;0.200297;
100000;0.172955;
100000;0.174798;
100000;0.180971;
100000;0.223826;
100000;0.180547;
100000;0.173796;
100000;0.185591;
100000;0.214579;
100000;0.186989;
100000;0.180454;
100000;0.201251;
100000;0.179548;
100000;0.179114;
100000;0.173088;
100000;0.200111;
100000;0.179366;
100000;0.182761;
100000;0.175182;
100000;0.179027;
100000;0.205401;
100000;0.174888;
100000;0.185254;
100000;0.179282;
100000;0.190627;
100000;0.183445;
100000;0.180018;
100000;0.183170;
100000;0.173549;
100000;0.175405;
100000;0.182466;
100000;0.178996;
100000;0.174766;
100000;0.174182;
100000;0.212766;
100000;0.265822;
100000;0.177147;
100000;0.236321;
100000;0.186088;
