dimGraph;timeInt;
100000;0.090585;
100000;0.088880;
100000;0.093984;
100000;0.082502;
100000;0.087818;
100000;0.089839;
100000;0.087865;
100000;0.099849;
100000;0.082416;
100000;0.098821;
100000;0.088362;
100000;0.098998;
100000;0.098336;
100000;0.088638;
100000;0.097718;
100000;0.083873;
100000;0.087025;
100000;0.088598;
100000;0.090736;
100000;0.097773;
100000;0.090014;
100000;0.093647;
100000;0.088661;
100000;0.089267;
100000;0.081850;
100000;0.093491;
100000;0.090622;
100000;0.090619;
100000;0.091905;
100000;0.097251;
100000;0.083086;
100000;0.093393;
100000;0.089071;
100000;0.098306;
100000;0.098044;
100000;0.094736;
100000;0.089837;
100000;0.097882;
100000;0.099529;
100000;0.090463;
100000;0.088020;
100000;0.088838;
100000;0.096268;
100000;0.088410;
100000;0.089059;
100000;0.098810;
100000;0.093657;
100000;0.097502;
100000;0.085541;
100000;0.090121;
