dimGraph;timeInt;
100000;0.385473;
100000;0.400046;
100000;0.398791;
100000;0.387634;
100000;0.492897;
100000;0.406448;
100000;0.382808;
100000;0.418014;
100000;0.398767;
100000;0.377237;
100000;0.337833;
100000;0.421431;
100000;0.392234;
100000;0.385235;
100000;0.373222;
100000;0.454062;
100000;0.380746;
100000;0.374894;
100000;0.347945;
100000;0.365476;
100000;0.459938;
100000;0.448514;
100000;0.367054;
100000;0.387808;
100000;0.331259;
100000;0.331043;
100000;0.323814;
100000;0.343456;
100000;0.328632;
100000;0.323834;
100000;0.315045;
100000;0.315547;
100000;0.326853;
100000;0.325245;
100000;0.329969;
100000;0.317773;
100000;0.312461;
100000;0.318119;
100000;0.320963;
100000;0.333362;
100000;0.321850;
100000;0.323450;
100000;0.314981;
100000;0.315088;
100000;0.315550;
100000;0.311062;
100000;0.321018;
100000;0.336475;
100000;0.320214;
100000;0.322485;
