dimGraph;timeInt;
100000;0.083189;
100000;0.082564;
100000;0.083193;
100000;0.086711;
100000;0.084022;
100000;0.086316;
100000;0.092032;
100000;0.087376;
100000;0.086498;
100000;0.089412;
100000;0.084891;
100000;0.085932;
100000;0.085959;
100000;0.090593;
100000;0.088325;
100000;0.081808;
100000;0.081282;
100000;0.085279;
100000;0.080579;
100000;0.083997;
100000;0.088099;
100000;0.083568;
100000;0.083226;
100000;0.089765;
100000;0.088919;
100000;0.082732;
100000;0.090890;
100000;0.086783;
100000;0.085001;
100000;0.083503;
100000;0.082443;
100000;0.081763;
100000;0.086647;
100000;0.094195;
100000;0.085043;
100000;0.087101;
100000;0.085519;
100000;0.091132;
100000;0.083942;
100000;0.085105;
100000;0.081027;
100000;0.084525;
100000;0.083884;
100000;0.080680;
100000;0.085235;
100000;0.086241;
100000;0.081665;
100000;0.083041;
100000;0.083486;
100000;0.084187;
