dimGraph;timeInt;
100000;0.180866;
100000;0.190434;
100000;0.180596;
100000;0.183816;
100000;0.188391;
100000;0.176380;
100000;0.181572;
100000;0.181098;
100000;0.184303;
100000;0.182912;
100000;0.185415;
100000;0.187750;
100000;0.188835;
100000;0.177002;
100000;0.184975;
100000;0.226537;
100000;0.196235;
100000;0.177090;
100000;0.209384;
100000;0.185745;
100000;0.219602;
100000;0.182217;
100000;0.240383;
100000;0.201665;
100000;0.213408;
100000;0.175637;
100000;0.180440;
100000;0.178806;
100000;0.174270;
100000;0.202586;
100000;0.193557;
100000;0.195371;
100000;0.177095;
100000;0.183603;
100000;0.175041;
100000;0.202543;
100000;0.190793;
100000;0.192692;
100000;0.178752;
100000;0.173843;
100000;0.217344;
100000;0.176654;
100000;0.200124;
100000;0.199574;
100000;0.175456;
100000;0.185641;
100000;0.183247;
100000;0.174877;
100000;0.184965;
100000;0.187298;
