dimGraph;timeInt;
100000;0.108883;
100000;0.114389;
100000;0.113480;
100000;0.146324;
100000;0.107466;
100000;0.107149;
100000;0.108687;
100000;0.119241;
100000;0.124703;
100000;0.136415;
100000;0.109779;
100000;0.102781;
100000;0.117633;
100000;0.128697;
100000;0.122851;
100000;0.121337;
100000;0.103654;
100000;0.143276;
100000;0.120308;
100000;0.122855;
100000;0.120539;
100000;0.098488;
100000;0.114524;
100000;0.135994;
100000;0.100518;
100000;0.126413;
100000;0.148384;
100000;0.127634;
100000;0.122118;
100000;0.107523;
100000;0.133079;
100000;0.134446;
100000;0.127535;
100000;0.102431;
100000;0.096334;
100000;0.109154;
100000;0.115222;
100000;0.116298;
100000;0.103391;
100000;0.118596;
100000;0.128130;
100000;0.157456;
100000;0.096002;
100000;0.140856;
100000;0.109151;
100000;0.120200;
100000;0.122236;
100000;0.104415;
100000;0.142201;
100000;0.117765;
