dimGraph;timeInt;
100000;0.080761;
100000;0.072828;
100000;0.088898;
100000;0.084672;
100000;0.082831;
100000;0.074574;
100000;0.089887;
100000;0.079823;
100000;0.073512;
100000;0.075969;
100000;0.083105;
100000;0.076056;
100000;0.073677;
100000;0.075954;
100000;0.072191;
100000;0.080917;
100000;0.072759;
100000;0.079032;
100000;0.077894;
100000;0.079209;
100000;0.075875;
100000;0.079256;
100000;0.071871;
100000;0.075193;
100000;0.074696;
100000;0.081815;
100000;0.074640;
100000;0.072157;
100000;0.078317;
100000;0.078142;
100000;0.075283;
100000;0.075041;
100000;0.081430;
100000;0.096866;
100000;0.089563;
100000;0.084612;
100000;0.084409;
100000;0.075391;
100000;0.079585;
100000;0.073680;
100000;0.073405;
100000;0.075514;
100000;0.072572;
100000;0.076378;
100000;0.092301;
100000;0.075967;
100000;0.076663;
100000;0.077835;
100000;0.073742;
100000;0.076117;
