dimGraph;timeInt;
100000;0.086585;
100000;0.086756;
100000;0.087085;
100000;0.088172;
100000;0.083767;
100000;0.087051;
100000;0.080406;
100000;0.081318;
100000;0.083605;
100000;0.080963;
100000;0.082442;
100000;0.082549;
100000;0.084745;
100000;0.082376;
100000;0.080396;
100000;0.080501;
100000;0.085964;
100000;0.082094;
100000;0.081474;
100000;0.084128;
100000;0.083550;
100000;0.086755;
100000;0.082865;
100000;0.083389;
100000;0.080726;
100000;0.080709;
100000;0.086659;
100000;0.082543;
100000;0.084682;
100000;0.081521;
100000;0.083846;
100000;0.083105;
100000;0.082691;
100000;0.085429;
100000;0.080683;
100000;0.080796;
100000;0.081217;
100000;0.083782;
100000;0.082578;
100000;0.086640;
100000;0.087876;
100000;0.085194;
100000;0.084448;
100000;0.080175;
100000;0.084880;
100000;0.092941;
100000;0.081906;
100000;0.083473;
100000;0.084330;
100000;0.080233;
