dimGraph;timeInt;
100000;0.085050;
100000;0.090559;
100000;0.083976;
100000;0.081669;
100000;0.084911;
100000;0.082534;
100000;0.089306;
100000;0.088214;
100000;0.092162;
100000;0.084726;
100000;0.088309;
100000;0.101199;
100000;0.090119;
100000;0.097085;
100000;0.089709;
100000;0.085815;
100000;0.095827;
100000;0.098566;
100000;0.087018;
100000;0.081883;
100000;0.081949;
100000;0.083488;
100000;0.097333;
100000;0.093405;
100000;0.081889;
100000;0.089176;
100000;0.089080;
100000;0.088164;
100000;0.083628;
100000;0.085325;
100000;0.081647;
100000;0.082549;
100000;0.084392;
100000;0.090313;
100000;0.088825;
100000;0.080389;
100000;0.085588;
100000;0.081547;
100000;0.080745;
100000;0.081011;
100000;0.080571;
100000;0.083745;
100000;0.089424;
100000;0.084664;
100000;0.085187;
100000;0.083406;
100000;0.082469;
100000;0.080158;
100000;0.082939;
100000;0.080257;
