dimGraph;timeInt;
100000;0.078191;
100000;0.076232;
100000;0.076077;
100000;0.074199;
100000;0.076351;
100000;0.079045;
100000;0.080025;
100000;0.076623;
100000;0.076969;
100000;0.076741;
100000;0.076188;
100000;0.075827;
100000;0.079004;
100000;0.078479;
100000;0.075771;
100000;0.077046;
100000;0.074630;
100000;0.098745;
100000;0.081774;
100000;0.076032;
100000;0.084454;
100000;0.077720;
100000;0.076688;
100000;0.075289;
100000;0.079305;
100000;0.074980;
100000;0.078884;
100000;0.078161;
100000;0.078866;
100000;0.075807;
100000;0.077125;
100000;0.080980;
100000;0.076160;
100000;0.080849;
100000;0.081291;
100000;0.084122;
100000;0.100813;
100000;0.085920;
100000;0.080934;
100000;0.080863;
100000;0.075153;
100000;0.087123;
100000;0.076845;
100000;0.084422;
100000;0.078281;
100000;0.074830;
100000;0.076590;
100000;0.086645;
100000;0.090656;
100000;0.080780;
