dimGraph;timeInt;
1000;0.000520;
1000;0.000525;
1000;0.000584;
1000;0.000549;
1000;0.000562;
1000;0.000549;
1000;0.000602;
1000;0.000559;
1000;0.000699;
1000;0.000802;
1000;0.000555;
1000;0.000550;
1000;0.000551;
1000;0.001031;
1000;0.000536;
1000;0.000596;
1000;0.000562;
1000;0.000595;
1000;0.000558;
1000;0.000614;
1000;0.000615;
1000;0.000540;
1000;0.000555;
1000;0.000537;
1000;0.000551;
1000;0.000537;
1000;0.000710;
1000;0.000557;
1000;0.000608;
1000;0.000604;
1000;0.000558;
1000;0.000577;
1000;0.000616;
1000;0.000594;
1000;0.000548;
1000;0.000565;
1000;0.000570;
1000;0.000582;
1000;0.000541;
1000;0.000557;
1000;0.000562;
1000;0.000572;
1000;0.000532;
1000;0.000556;
1000;0.000978;
1000;0.000558;
1000;0.000517;
1000;0.000534;
1000;0.000529;
1000;0.000587;
