dimGraph;timeInt;
1000;0.002127;
1000;0.002154;
1000;0.002263;
1000;0.002103;
1000;0.022422;
1000;0.002191;
1000;0.077231;
1000;0.004094;
1000;0.175908;
1000;0.188797;
1000;0.039548;
1000;0.044816;
1000;0.115066;
1000;0.013376;
1000;0.002746;
1000;0.002253;
1000;0.028459;
1000;0.003397;
1000;0.144792;
1000;0.145314;
1000;0.002197;
1000;0.037455;
1000;0.003006;
1000;0.050860;
1000;0.002191;
1000;0.031688;
1000;0.041047;
1000;0.002145;
1000;0.003472;
1000;0.002114;
1000;0.049538;
1000;0.002521;
1000;0.002666;
1000;0.002153;
1000;0.002278;
1000;0.002587;
1000;0.022027;
1000;0.039435;
1000;0.002268;
1000;0.002988;
1000;0.094741;
1000;0.002521;
1000;0.007543;
1000;0.003036;
1000;0.050100;
1000;0.003887;
1000;0.002315;
1000;0.002097;
1000;0.028133;
1000;0.005349;
