dimGraph;timeInt;
1000;0.000587;
1000;0.000841;
1000;0.000655;
1000;0.000738;
1000;0.000670;
1000;0.000694;
1000;0.000729;
1000;0.000680;
1000;0.000609;
1000;0.000698;
1000;0.000729;
1000;0.000637;
1000;0.000676;
1000;0.000719;
1000;0.000670;
1000;0.000637;
1000;0.000805;
1000;0.000676;
1000;0.000827;
1000;0.000699;
1000;0.000627;
1000;0.000691;
1000;0.000737;
1000;0.000823;
1000;0.000743;
1000;0.000630;
1000;0.000762;
1000;0.000659;
1000;0.000600;
1000;0.000764;
1000;0.000633;
1000;0.000739;
1000;0.000736;
1000;0.000571;
1000;0.000653;
1000;0.000568;
1000;0.000900;
1000;0.000648;
1000;0.000595;
1000;0.000833;
1000;0.000746;
1000;0.000667;
1000;0.000743;
1000;0.000698;
1000;0.000799;
1000;0.000724;
1000;0.000575;
1000;0.000794;
1000;0.000904;
1000;0.000807;
