dimGraph;timeInt;
10000;0.010506;
10000;0.009021;
10000;0.009283;
10000;0.008907;
10000;0.008596;
10000;0.009074;
10000;0.008965;
10000;0.008866;
10000;0.009391;
10000;0.008433;
10000;0.008922;
10000;0.008813;
10000;0.009936;
10000;0.008690;
10000;0.008857;
10000;0.009195;
10000;0.008721;
10000;0.009006;
10000;0.008780;
10000;0.009418;
10000;0.009413;
10000;0.008833;
10000;0.009496;
10000;0.009065;
10000;0.008899;
10000;0.008828;
10000;0.008630;
10000;0.008738;
10000;0.009118;
10000;0.009972;
10000;0.008647;
10000;0.010639;
10000;0.009502;
10000;0.008913;
10000;0.008975;
10000;0.009412;
10000;0.009220;
10000;0.009344;
10000;0.009905;
10000;0.008794;
10000;0.009778;
10000;0.009460;
10000;0.008695;
10000;0.008972;
10000;0.008853;
10000;0.009048;
10000;0.009313;
10000;0.008556;
10000;0.009265;
10000;0.008818;
