dimGraph;timeInt;
10000;0.009502;
10000;0.008244;
10000;0.008352;
10000;0.008130;
10000;0.008312;
10000;0.007764;
10000;0.008713;
10000;0.008587;
10000;0.007394;
10000;0.008365;
10000;0.007795;
10000;0.008165;
10000;0.008116;
10000;0.008136;
10000;0.008148;
10000;0.008022;
10000;0.008382;
10000;0.007751;
10000;0.007979;
10000;0.008186;
10000;0.008130;
10000;0.007723;
10000;0.008228;
10000;0.007615;
10000;0.008081;
10000;0.008517;
10000;0.008024;
10000;0.007870;
10000;0.008106;
10000;0.008061;
10000;0.008137;
10000;0.007510;
10000;0.008116;
10000;0.007769;
10000;0.007859;
10000;0.007858;
10000;0.008823;
10000;0.007717;
10000;0.008454;
10000;0.007841;
10000;0.009363;
10000;0.008125;
10000;0.007844;
10000;0.007680;
10000;0.008073;
10000;0.008588;
10000;0.007919;
10000;0.007792;
10000;0.007828;
10000;0.008698;
