dimGraph;timeInt;
10000;0.009720;
10000;0.008677;
10000;0.008454;
10000;0.008786;
10000;0.008514;
10000;0.008725;
10000;0.008307;
10000;0.008344;
10000;0.008862;
10000;0.008474;
10000;0.008893;
10000;0.008983;
10000;0.008378;
10000;0.008561;
10000;0.008450;
10000;0.008798;
10000;0.008271;
10000;0.008327;
10000;0.008173;
10000;0.008923;
10000;0.008354;
10000;0.008237;
10000;0.008067;
10000;0.008040;
10000;0.008128;
10000;0.008356;
10000;0.008423;
10000;0.008337;
10000;0.007957;
10000;0.008351;
10000;0.008835;
10000;0.008419;
10000;0.008218;
10000;0.008925;
10000;0.008265;
10000;0.008373;
10000;0.008051;
10000;0.007914;
10000;0.007955;
10000;0.008534;
10000;0.008188;
10000;0.008283;
10000;0.008097;
10000;0.007908;
10000;0.007973;
10000;0.008200;
10000;0.008918;
10000;0.008094;
10000;0.008041;
10000;0.008255;
