dimGraph;timeInt;
10000;0.005495;
10000;0.004881;
10000;0.006557;
10000;0.004766;
10000;0.005218;
10000;0.006027;
10000;0.005364;
10000;0.004560;
10000;0.005716;
10000;0.005960;
10000;0.005105;
10000;0.006908;
10000;0.006362;
10000;0.004645;
10000;0.006126;
10000;0.006280;
10000;0.004930;
10000;0.006085;
10000;0.006207;
10000;0.006803;
10000;0.005758;
10000;0.005833;
10000;0.005195;
10000;0.006442;
10000;0.005673;
10000;0.005284;
10000;0.005013;
10000;0.006434;
10000;0.005767;
10000;0.006162;
10000;0.006404;
10000;0.007364;
10000;0.006877;
10000;0.006904;
10000;0.007944;
10000;0.004990;
10000;0.006215;
10000;0.005974;
10000;0.004971;
10000;0.005969;
10000;0.005776;
10000;0.004711;
10000;0.005660;
10000;0.005945;
10000;0.005083;
10000;0.005450;
10000;0.006077;
10000;0.005509;
10000;0.004712;
10000;0.005819;
