dimGraph;timeInt;
10000;0.018319;
10000;0.016456;
10000;0.016760;
10000;0.016027;
10000;0.016459;
10000;0.016098;
10000;0.016295;
10000;0.016227;
10000;0.016443;
10000;0.016472;
10000;0.015954;
10000;0.016172;
10000;0.016181;
10000;0.016474;
10000;0.015956;
10000;0.016403;
10000;0.016147;
10000;0.016065;
10000;0.016139;
10000;0.016007;
10000;0.016543;
10000;0.016571;
10000;0.017035;
10000;0.016210;
10000;0.016561;
10000;0.016262;
10000;0.016300;
10000;0.016360;
10000;0.015989;
10000;0.018704;
10000;0.016735;
10000;0.016957;
10000;0.016292;
10000;0.016214;
10000;0.016215;
10000;0.016284;
10000;0.016082;
10000;0.016467;
10000;0.016843;
10000;0.016467;
10000;0.016018;
10000;0.016745;
10000;0.016341;
10000;0.016265;
10000;0.016556;
10000;0.017449;
10000;0.016725;
10000;0.016294;
10000;0.016241;
10000;0.017229;
