dimGraph;timeInt;
10000;0.009204;
10000;0.008227;
10000;0.007991;
10000;0.007874;
10000;0.008076;
10000;0.007899;
10000;0.008287;
10000;0.007858;
10000;0.008903;
10000;0.007854;
10000;0.008261;
10000;0.007463;
10000;0.007701;
10000;0.008764;
10000;0.008097;
10000;0.008612;
10000;0.008348;
10000;0.007745;
10000;0.007610;
10000;0.008096;
10000;0.007791;
10000;0.007856;
10000;0.007968;
10000;0.007902;
10000;0.007604;
10000;0.007940;
10000;0.008246;
10000;0.007705;
10000;0.008481;
10000;0.007780;
10000;0.008082;
10000;0.007941;
10000;0.008104;
10000;0.008594;
10000;0.008215;
10000;0.008979;
10000;0.007920;
10000;0.007822;
10000;0.008210;
10000;0.008462;
10000;0.007939;
10000;0.008204;
10000;0.007716;
10000;0.008265;
10000;0.008484;
10000;0.007635;
10000;0.008031;
10000;0.007819;
10000;0.008267;
10000;0.008548;
