dimGraph;timeInt;
10000;0.005487;
10000;0.004716;
10000;0.005771;
10000;0.014216;
10000;0.005628;
10000;0.006001;
10000;0.004686;
10000;0.004445;
10000;0.005819;
10000;0.006015;
10000;0.005698;
10000;0.006887;
10000;0.011918;
10000;0.006387;
10000;0.005746;
10000;0.011106;
10000;0.004794;
10000;0.005359;
10000;0.006102;
10000;0.004815;
10000;0.004813;
10000;0.006042;
10000;0.005364;
10000;0.005653;
10000;0.006164;
10000;0.005461;
10000;0.004767;
10000;0.009889;
10000;0.006098;
10000;0.004796;
10000;0.004631;
10000;0.005800;
10000;0.005169;
10000;0.004614;
10000;0.005620;
10000;0.006969;
10000;0.018501;
10000;0.007465;
10000;0.004896;
10000;0.006285;
10000;0.006360;
10000;0.006404;
10000;0.007596;
10000;0.012672;
10000;0.009431;
10000;0.017473;
10000;0.007728;
10000;0.006435;
10000;0.013329;
10000;0.006401;
