dimGraph;timeInt;
10000;0.016718;
10000;0.017351;
10000;0.016973;
10000;0.018658;
10000;0.016585;
10000;0.017024;
10000;0.017224;
10000;0.018736;
10000;0.021498;
10000;0.021574;
10000;0.018523;
10000;0.016527;
10000;0.017292;
10000;0.017352;
10000;0.017242;
10000;0.016560;
10000;0.017212;
10000;0.016657;
10000;0.016395;
10000;0.016649;
10000;0.017186;
10000;0.016738;
10000;0.017042;
10000;0.016290;
10000;0.016805;
10000;0.016287;
10000;0.016470;
10000;0.016333;
10000;0.016725;
10000;0.016626;
10000;0.016269;
10000;0.016928;
10000;0.016787;
10000;0.016617;
10000;0.017126;
10000;0.017861;
10000;0.016899;
10000;0.016326;
10000;0.017259;
10000;0.017188;
10000;0.017897;
10000;0.017052;
10000;0.017821;
10000;0.016756;
10000;0.017221;
10000;0.016835;
10000;0.016506;
10000;0.016792;
10000;0.016330;
10000;0.016293;
