dimGraph;timeInt;
10000;0.006676;
10000;0.006868;
10000;0.005343;
10000;0.007149;
10000;0.007620;
10000;0.004519;
10000;0.007858;
10000;0.004623;
10000;0.006472;
10000;0.005130;
10000;0.006836;
10000;0.007531;
10000;0.004457;
10000;0.005835;
10000;0.004868;
10000;0.007649;
10000;0.006943;
10000;0.007624;
10000;0.004435;
10000;0.007349;
10000;0.007213;
10000;0.004754;
10000;0.004460;
10000;0.006645;
10000;0.007407;
10000;0.004544;
10000;0.004993;
10000;0.005646;
10000;0.007200;
10000;0.005006;
10000;0.004562;
10000;0.004571;
10000;0.004580;
10000;0.006328;
10000;0.005255;
10000;0.004662;
10000;0.006825;
10000;0.005523;
10000;0.005150;
10000;0.004478;
10000;0.004923;
10000;0.007587;
10000;0.005205;
10000;0.004416;
10000;0.007310;
10000;0.006464;
10000;0.004524;
10000;0.007030;
10000;0.006088;
10000;0.005500;
