dimGraph;timeInt;
300000;0.329107;
300000;0.327196;
300000;0.329817;
300000;0.330055;
300000;0.328058;
300000;0.341337;
300000;0.333496;
300000;0.336640;
300000;0.348055;
300000;0.341174;
300000;0.339788;
300000;0.373985;
300000;0.341637;
300000;0.336034;
300000;0.328051;
300000;0.322649;
300000;0.343848;
300000;0.331302;
300000;0.326965;
300000;0.330725;
300000;0.337801;
300000;0.342845;
300000;0.338718;
300000;0.343068;
300000;0.339146;
300000;0.334580;
300000;0.323434;
300000;0.343142;
300000;0.331050;
300000;0.339963;
300000;0.331829;
300000;0.364815;
300000;0.332294;
300000;0.327083;
300000;0.343026;
300000;0.325243;
300000;0.334511;
300000;0.325494;
300000;0.341483;
300000;0.324418;
300000;0.331275;
300000;0.320189;
300000;0.347139;
300000;0.339922;
300000;0.342011;
300000;0.324010;
300000;0.329461;
300000;0.327421;
300000;0.327387;
300000;0.364433;
