dimGraph;timeInt;
300000;0.665482;
300000;0.696485;
300000;0.679001;
300000;0.695117;
300000;0.704432;
300000;0.727162;
300000;0.749872;
300000;0.704590;
300000;0.697210;
300000;0.653073;
300000;0.698655;
300000;0.713084;
300000;0.883744;
300000;0.867401;
300000;0.789498;
300000;0.737126;
300000;0.747779;
300000;0.717717;
300000;0.831241;
300000;0.705471;
300000;0.685941;
300000;0.776574;
300000;0.702448;
300000;0.659635;
300000;0.762323;
300000;0.800574;
300000;0.748504;
300000;0.720992;
300000;0.676169;
300000;0.647589;
300000;0.630533;
300000;0.743587;
300000;0.704902;
300000;0.724325;
300000;0.685229;
300000;0.637679;
300000;0.599737;
300000;0.671595;
300000;0.638527;
300000;0.788578;
300000;0.769871;
300000;0.625477;
300000;0.609805;
300000;0.660106;
300000;0.534017;
300000;0.673877;
300000;0.663228;
300000;0.708329;
300000;0.712193;
300000;0.678591;
