dimGraph;timeInt;
300000;0.373230;
300000;0.361878;
300000;0.364506;
300000;0.347407;
300000;0.351129;
300000;0.359666;
300000;0.358941;
300000;0.352521;
300000;0.349219;
300000;0.352462;
300000;0.365419;
300000;0.349450;
300000;0.349453;
300000;0.354573;
300000;0.367614;
300000;0.348824;
300000;0.355254;
300000;0.346842;
300000;0.365667;
300000;0.354940;
300000;0.367871;
300000;0.361217;
300000;0.409751;
300000;0.351683;
300000;0.348531;
300000;0.356932;
300000;0.363328;
300000;0.360226;
300000;0.355705;
300000;0.353180;
300000;0.369046;
300000;0.354197;
300000;0.355960;
300000;0.349627;
300000;0.355349;
300000;0.362520;
300000;0.351580;
300000;0.388892;
300000;0.351952;
300000;0.363740;
300000;0.348072;
300000;0.366343;
300000;0.345110;
300000;0.345683;
300000;0.351589;
300000;0.353052;
300000;0.351304;
300000;0.355011;
300000;0.350199;
300000;0.364247;
