dimGraph;timeInt;
300000;1.934166;
300000;1.899481;
300000;1.900694;
300000;1.873643;
300000;1.848537;
300000;1.849863;
300000;1.878889;
300000;1.890643;
300000;1.878915;
300000;1.884553;
300000;1.851337;
300000;1.873816;
300000;1.894289;
300000;1.874702;
300000;1.854052;
300000;1.889877;
300000;1.843715;
300000;1.866726;
300000;1.874156;
300000;1.887310;
300000;1.866392;
300000;1.835244;
300000;1.863638;
300000;1.862273;
300000;1.866521;
300000;1.874818;
300000;1.884647;
300000;1.840095;
300000;1.858400;
300000;1.874326;
300000;1.872332;
300000;1.865467;
300000;1.863292;
300000;1.829536;
300000;1.829272;
300000;1.851864;
300000;1.854049;
300000;1.851342;
300000;1.832681;
300000;1.840456;
300000;1.822579;
300000;1.836279;
300000;1.848205;
300000;1.840027;
300000;1.823972;
300000;1.901973;
300000;1.827535;
300000;1.815181;
300000;1.812562;
300000;1.826031;
