dimGraph;timeInt;
300000;0.535026;
300000;0.501590;
300000;0.531762;
300000;0.547983;
300000;0.608527;
300000;0.521348;
300000;0.518426;
300000;0.465310;
300000;0.503083;
300000;0.463678;
300000;0.564342;
300000;0.529794;
300000;0.552312;
300000;0.595601;
300000;0.639905;
300000;0.605173;
300000;0.599629;
300000;0.667311;
300000;0.617582;
300000;0.503218;
300000;0.503899;
300000;0.610659;
300000;0.569825;
300000;0.494633;
300000;0.612484;
300000;0.583678;
300000;0.573361;
300000;0.555251;
300000;0.503510;
300000;0.539749;
300000;0.505521;
300000;0.499080;
300000;0.482080;
300000;0.579872;
300000;0.555594;
300000;0.514324;
300000;0.538465;
300000;0.560466;
300000;0.570727;
300000;0.600820;
300000;0.519477;
300000;0.532077;
300000;0.610837;
300000;0.474754;
300000;0.504144;
300000;0.577587;
300000;0.490186;
300000;0.472032;
300000;0.493577;
300000;0.528202;
