dimGraph;timeInt;
300000;0.347853;
300000;0.365041;
300000;0.342891;
300000;0.347465;
300000;0.333963;
300000;0.375180;
300000;0.341004;
300000;0.354085;
300000;0.339917;
300000;0.347060;
300000;0.353908;
300000;0.356158;
300000;0.366855;
300000;0.357473;
300000;0.347463;
300000;0.349194;
300000;0.367164;
300000;0.340971;
300000;0.356524;
300000;0.364454;
300000;0.363307;
300000;0.332025;
300000;0.344619;
300000;0.354001;
300000;0.351276;
300000;0.349406;
300000;0.341227;
300000;0.346499;
300000;0.354235;
300000;0.346274;
300000;0.344380;
300000;0.361336;
300000;0.336067;
300000;0.341780;
300000;0.348848;
300000;0.367136;
300000;0.346053;
300000;0.339842;
300000;0.350780;
300000;0.344755;
300000;0.337625;
300000;0.358528;
300000;0.336870;
300000;0.359902;
300000;0.334879;
300000;0.345224;
300000;0.358816;
300000;0.338691;
300000;0.341739;
300000;0.340553;
