dimGraph;timeInt;
300000;1.833926;
300000;1.919072;
300000;1.859432;
300000;1.849341;
300000;1.846855;
300000;1.964850;
300000;1.841310;
300000;1.891958;
300000;2.525872;
300000;1.867643;
300000;1.895136;
300000;1.892157;
300000;1.847677;
300000;1.876833;
300000;1.894585;
300000;1.864178;
300000;1.848736;
300000;1.861766;
300000;1.842305;
300000;1.824075;
300000;1.841287;
300000;1.884541;
300000;1.940238;
300000;1.910702;
300000;1.821495;
300000;1.800919;
300000;1.845382;
300000;1.826779;
300000;1.852808;
300000;1.834399;
300000;1.827005;
300000;1.817186;
300000;1.834750;
300000;1.813943;
300000;1.805377;
300000;1.840378;
300000;1.830646;
300000;1.832894;
300000;1.810271;
300000;1.825728;
300000;1.803821;
300000;1.806390;
300000;1.813976;
300000;1.815567;
300000;1.827140;
300000;1.803480;
300000;1.798999;
300000;1.766185;
300000;1.782305;
300000;1.791849;
