dimGraph;timeInt;
300000;1.885378;
300000;1.889501;
300000;1.891234;
300000;1.876174;
300000;1.888820;
300000;1.882424;
300000;1.869657;
300000;1.847852;
300000;1.858384;
300000;1.888028;
300000;1.920294;
300000;2.095844;
300000;1.866546;
300000;1.857102;
300000;1.873863;
300000;1.845415;
300000;1.823381;
300000;1.821585;
300000;1.832411;
300000;1.882571;
300000;1.870574;
300000;1.861013;
300000;1.877191;
300000;1.875816;
300000;1.875831;
300000;1.956756;
300000;1.878678;
300000;1.867594;
300000;1.836653;
300000;1.868555;
300000;1.851120;
300000;1.854495;
300000;1.854248;
300000;1.798717;
300000;1.821258;
300000;1.808448;
300000;1.856321;
300000;1.833612;
300000;1.849442;
300000;1.847746;
300000;1.815779;
300000;2.164634;
300000;1.894195;
300000;1.900653;
300000;1.842335;
300000;1.865192;
300000;1.851898;
300000;1.933638;
300000;1.878627;
300000;1.890590;
