dimGraph;timeInt;
20000;0.296485;
20000;0.299714;
20000;0.302822;
20000;0.297245;
20000;0.297024;
20000;0.296817;
20000;0.317103;
20000;0.300214;
20000;0.295550;
20000;0.296710;
20000;0.296105;
20000;0.302271;
20000;0.299061;
20000;0.295205;
20000;0.299801;
20000;0.300934;
20000;0.301685;
20000;0.302227;
20000;0.306746;
20000;0.295162;
20000;0.313927;
20000;0.300603;
20000;0.303755;
20000;0.300893;
20000;0.306338;
20000;0.299894;
20000;0.301964;
20000;0.305055;
20000;0.303276;
20000;0.297880;
20000;0.298756;
20000;0.297075;
20000;0.302670;
20000;0.313070;
20000;0.295921;
20000;0.295905;
20000;0.296801;
20000;0.312628;
20000;0.307142;
20000;0.295832;
20000;0.301757;
20000;0.295609;
20000;0.317039;
20000;0.299114;
20000;0.313932;
20000;0.303155;
20000;0.307735;
20000;0.300618;
20000;0.298777;
20000;0.300136;
