dimGraph;timeInt;
20000;0.222362;
20000;0.224816;
20000;0.219711;
20000;0.222189;
20000;0.224172;
20000;0.220409;
20000;0.232669;
20000;0.226715;
20000;0.223816;
20000;0.226259;
20000;0.221875;
20000;0.226562;
20000;0.219589;
20000;0.225717;
20000;0.223006;
20000;0.227295;
20000;0.224411;
20000;0.225755;
20000;0.225800;
20000;0.226892;
20000;0.220814;
20000;0.217804;
20000;0.230914;
20000;0.227910;
20000;0.226353;
20000;0.222088;
20000;0.223056;
20000;0.221850;
20000;0.220527;
20000;0.227148;
20000;0.221586;
20000;0.225866;
20000;0.240433;
20000;0.225763;
20000;0.223479;
20000;0.226230;
20000;0.225027;
20000;0.227707;
20000;0.224807;
20000;0.221484;
20000;0.226501;
20000;0.225223;
20000;0.228435;
20000;0.224607;
20000;0.222203;
20000;0.222505;
20000;0.223389;
20000;0.224996;
20000;0.227969;
20000;0.220583;
