dimGraph;timeInt;
20000;0.164480;
20000;0.153249;
20000;0.144466;
20000;0.174383;
20000;0.136251;
20000;0.127184;
20000;0.149500;
20000;0.095830;
20000;0.171079;
20000;0.109720;
20000;0.132360;
20000;0.157204;
20000;0.110153;
20000;0.119416;
20000;0.119547;
20000;0.110574;
20000;0.119051;
20000;0.127400;
20000;0.123663;
20000;0.134477;
20000;0.153254;
20000;0.112064;
20000;0.095791;
20000;0.144711;
20000;0.115173;
20000;0.103826;
20000;0.097220;
20000;0.141347;
20000;0.100485;
20000;0.135891;
20000;0.096052;
20000;0.114176;
20000;0.136983;
20000;0.128916;
20000;0.118786;
20000;0.119688;
20000;0.142807;
20000;0.133919;
20000;0.108204;
20000;0.110641;
20000;0.108164;
20000;0.120873;
20000;0.103558;
20000;0.120772;
20000;0.101123;
20000;0.147136;
20000;0.132368;
20000;0.122049;
20000;0.105765;
20000;0.154346;
