dimGraph;timeInt;
20000;0.281415;
20000;0.287029;
20000;0.286176;
20000;0.291918;
20000;0.289555;
20000;0.290879;
20000;0.288856;
20000;0.323873;
20000;0.289946;
20000;0.285120;
20000;0.290584;
20000;0.281732;
20000;0.278757;
20000;0.282080;
20000;0.295619;
20000;0.317702;
20000;0.284343;
20000;0.290428;
20000;0.286040;
20000;0.281325;
20000;0.285708;
20000;0.286826;
20000;0.286667;
20000;0.284397;
20000;0.275390;
20000;0.277235;
20000;0.281885;
20000;0.284365;
20000;0.276918;
20000;0.284070;
20000;0.277761;
20000;0.287319;
20000;0.287150;
20000;0.276659;
20000;0.279610;
20000;0.282088;
20000;0.285136;
20000;0.282521;
20000;0.281776;
20000;0.278360;
20000;0.279911;
20000;0.283422;
20000;0.284525;
20000;0.286317;
20000;0.280110;
20000;0.283497;
20000;0.292796;
20000;0.281487;
20000;0.286768;
20000;0.282665;
