dimGraph;timeInt;
20000;0.254739;
20000;0.251579;
20000;0.251998;
20000;0.251279;
20000;0.251485;
20000;0.258651;
20000;0.252405;
20000;0.254562;
20000;0.251889;
20000;0.251336;
20000;0.252244;
20000;0.251170;
20000;0.256072;
20000;0.263388;
20000;0.258186;
20000;0.254457;
20000;0.255440;
20000;0.251774;
20000;0.254969;
20000;0.251538;
20000;0.251053;
20000;0.253391;
20000;0.255067;
20000;0.255288;
20000;0.253062;
20000;0.251736;
20000;0.252572;
20000;0.250916;
20000;0.255990;
20000;0.253303;
20000;0.256083;
20000;0.258847;
20000;0.251071;
20000;0.251538;
20000;0.250976;
20000;0.252958;
20000;0.252168;
20000;0.263171;
20000;0.251017;
20000;0.251632;
20000;0.251052;
20000;0.252207;
20000;0.257141;
20000;0.251303;
20000;0.260696;
20000;0.252157;
20000;0.251986;
20000;0.252285;
20000;0.254315;
20000;0.254095;
