dimGraph;timeInt;
20000;0.367272;
20000;0.380645;
20000;0.375846;
20000;0.371974;
20000;0.375970;
20000;0.369175;
20000;0.365792;
20000;0.385635;
20000;0.368743;
20000;0.372942;
20000;0.367185;
20000;0.366315;
20000;0.365701;
20000;0.367517;
20000;0.367552;
20000;0.368394;
20000;0.371637;
20000;0.368451;
20000;0.372993;
20000;0.374051;
20000;0.372404;
20000;0.368445;
20000;0.369769;
20000;0.378221;
20000;0.367653;
20000;0.368453;
20000;0.374574;
20000;0.391825;
20000;0.375212;
20000;0.368813;
20000;0.375596;
20000;0.373682;
20000;0.369661;
20000;0.382261;
20000;0.371597;
20000;0.368848;
20000;0.368160;
20000;0.368823;
20000;0.376154;
20000;0.371805;
20000;0.380767;
20000;0.387425;
20000;0.388175;
20000;0.366135;
20000;0.371173;
20000;0.368292;
20000;0.368173;
20000;0.366865;
20000;0.379318;
20000;0.376203;
