dimGraph;timeInt;
20000;0.102783;
20000;0.115906;
20000;0.096786;
20000;0.104361;
20000;0.101021;
20000;0.108924;
20000;0.100666;
20000;0.106315;
20000;0.094732;
20000;0.116055;
20000;0.105420;
20000;0.101710;
20000;0.103049;
20000;0.100236;
20000;0.093365;
20000;0.108240;
20000;0.115741;
20000;0.104071;
20000;0.124055;
20000;0.099644;
20000;0.124738;
20000;0.122998;
20000;0.097625;
20000;0.103965;
20000;0.109942;
20000;0.112785;
20000;0.096206;
20000;0.120405;
20000;0.114159;
20000;0.116047;
20000;0.102320;
20000;0.098801;
20000;0.112841;
20000;0.110825;
20000;0.101772;
20000;0.108589;
20000;0.112568;
20000;0.107215;
20000;0.105260;
20000;0.116408;
20000;0.105101;
20000;0.109662;
20000;0.100764;
20000;0.111114;
20000;0.108948;
20000;0.122879;
20000;0.102925;
20000;0.085068;
20000;0.124904;
20000;0.110057;
