dimGraph;timeInt;
20000;0.898722;
20000;0.879987;
20000;0.874158;
20000;0.887132;
20000;0.875377;
20000;0.890760;
20000;0.866238;
20000;0.873832;
20000;0.870306;
20000;0.877797;
20000;0.888040;
20000;0.881575;
20000;0.888649;
20000;0.878104;
20000;0.875980;
20000;0.869689;
20000;0.879086;
20000;0.871193;
20000;0.873644;
20000;0.868394;
20000;0.881733;
20000;0.869567;
20000;0.907781;
20000;0.888934;
20000;0.880564;
20000;0.872881;
20000;0.879993;
20000;0.877150;
20000;0.877513;
20000;0.878701;
20000;0.888429;
20000;0.885873;
20000;0.873675;
20000;0.885527;
20000;0.877997;
20000;0.871723;
20000;0.878224;
20000;0.873471;
20000;0.873280;
20000;0.880508;
20000;0.887731;
20000;0.873719;
20000;0.878079;
20000;0.870772;
20000;0.875566;
20000;0.874421;
20000;0.875363;
20000;0.872357;
20000;0.884647;
20000;0.882419;
