dimGraph;timeInt;
20000;0.090485;
20000;0.094560;
20000;0.090575;
20000;0.090335;
20000;0.089239;
20000;0.085084;
20000;0.081624;
20000;0.087413;
20000;0.089399;
20000;0.095189;
20000;0.088804;
20000;0.092766;
20000;0.092447;
20000;0.090823;
20000;0.091242;
20000;0.088203;
20000;0.092603;
20000;0.088070;
20000;0.092185;
20000;0.085869;
20000;0.086330;
20000;0.091913;
20000;0.092043;
20000;0.092854;
20000;0.092089;
20000;0.099020;
20000;0.090772;
20000;0.089019;
20000;0.091901;
20000;0.092531;
20000;0.090238;
20000;0.088737;
20000;0.089759;
20000;0.099805;
20000;0.097036;
20000;0.092435;
20000;0.096384;
20000;0.091947;
20000;0.093439;
20000;0.086261;
20000;0.095916;
20000;0.088163;
20000;0.089684;
20000;0.089940;
20000;0.094851;
20000;0.090314;
20000;0.093081;
20000;0.095189;
20000;0.088511;
20000;0.094476;
