dimGraph;timeInt;
20000;0.294828;
20000;0.212379;
20000;0.542900;
20000;0.326720;
20000;0.233075;
20000;0.261553;
20000;0.305647;
20000;0.304267;
20000;0.302473;
20000;0.400718;
20000;0.266559;
20000;0.291084;
20000;0.927933;
20000;0.378701;
20000;0.256079;
20000;0.254940;
20000;0.304194;
20000;0.336806;
20000;0.238918;
20000;0.425985;
20000;0.537309;
20000;0.745820;
20000;0.340965;
20000;0.352429;
20000;0.267258;
20000;0.269100;
20000;0.540914;
20000;0.217404;
20000;0.275610;
20000;0.325656;
20000;0.257389;
20000;0.259178;
20000;0.303503;
20000;0.261221;
20000;0.219921;
20000;0.277344;
20000;0.243478;
20000;0.307472;
20000;0.472547;
20000;0.369652;
20000;0.270619;
20000;0.243248;
20000;0.588129;
20000;0.308426;
20000;0.291035;
20000;0.222729;
20000;0.293035;
20000;0.349423;
20000;0.445200;
20000;0.245011;
