dimGraph;timeInt;
20000;0.076477;
20000;0.104420;
20000;0.102156;
20000;0.077441;
20000;0.075916;
20000;0.079551;
20000;0.070633;
20000;0.071406;
20000;0.077494;
20000;0.075228;
20000;0.077786;
20000;0.074982;
20000;0.069719;
20000;0.074880;
20000;0.074323;
20000;0.076182;
20000;0.074911;
20000;0.077071;
20000;0.074857;
20000;0.073395;
20000;0.084221;
20000;0.085441;
20000;0.074609;
20000;0.073027;
20000;0.075205;
20000;0.078222;
20000;0.077831;
20000;0.074524;
20000;0.079115;
20000;0.075046;
20000;0.076063;
20000;0.073859;
20000;0.110011;
20000;0.075973;
20000;0.074600;
20000;0.075987;
20000;0.071914;
20000;0.077043;
20000;0.075524;
20000;0.073293;
20000;0.078500;
20000;0.077774;
20000;0.074995;
20000;0.074366;
20000;0.077273;
20000;0.076875;
20000;0.078786;
20000;0.075502;
20000;0.084184;
20000;0.074380;
