dimGraph;timeInt;
20000;0.182007;
20000;0.168997;
20000;0.169960;
20000;0.169319;
20000;0.167811;
20000;0.295306;
20000;0.167929;
20000;0.171207;
20000;0.168439;
20000;0.171910;
20000;0.163643;
20000;0.164512;
20000;0.169878;
20000;0.186526;
20000;0.171664;
20000;0.168911;
20000;0.168529;
20000;0.177757;
20000;0.176729;
20000;0.206725;
20000;0.172957;
20000;0.360288;
20000;0.202727;
20000;0.223739;
20000;0.167999;
20000;0.171456;
20000;0.177178;
20000;0.199302;
20000;0.174678;
20000;0.213341;
20000;0.184393;
20000;0.222211;
20000;0.171159;
20000;0.191230;
20000;0.171657;
20000;0.170270;
20000;0.191978;
20000;0.179683;
20000;0.182338;
20000;0.172414;
20000;0.172795;
20000;0.186610;
20000;0.167632;
20000;0.183801;
20000;0.180345;
20000;0.171309;
20000;0.165467;
20000;0.168195;
20000;0.165504;
20000;0.167982;
