dimGraph;timeInt;
10000;0.096707;
10000;0.058042;
10000;0.867131;
10000;1.638911;
10000;0.692541;
10000;0.107657;
10000;0.668610;
10000;2.154971;
10000;0.665666;
10000;0.986007;
10000;0.207924;
10000;0.248365;
10000;0.552267;
10000;0.032015;
10000;0.061326;
10000;0.058155;
10000;0.021982;
10000;0.097655;
10000;0.036656;
10000;0.025117;
10000;0.050671;
10000;0.056544;
10000;0.097659;
10000;0.041349;
10000;0.107235;
10000;0.066126;
10000;0.054359;
10000;0.058795;
10000;0.034067;
10000;0.075512;
10000;0.042941;
10000;0.184267;
10000;0.143884;
10000;0.056313;
10000;0.052779;
10000;0.179848;
10000;0.410404;
10000;0.055731;
10000;0.061170;
10000;0.102588;
10000;0.056179;
10000;0.147919;
10000;0.064820;
10000;0.052911;
10000;0.056712;
10000;0.031999;
10000;0.110940;
10000;0.054654;
10000;0.061769;
10000;0.024564;
