dimGraph;timeInt;
10000;0.072692;
10000;0.071236;
10000;0.083770;
10000;0.070803;
10000;0.075918;
10000;0.079270;
10000;0.070205;
10000;0.069159;
10000;0.071140;
10000;0.070964;
10000;0.071310;
10000;0.071220;
10000;0.071517;
10000;0.071532;
10000;0.069696;
10000;0.072759;
10000;0.069403;
10000;0.070672;
10000;0.070685;
10000;0.072608;
10000;0.069244;
10000;0.070047;
10000;0.071662;
10000;0.076525;
10000;0.074510;
10000;0.075138;
10000;0.080399;
10000;0.069855;
10000;0.071457;
10000;0.071069;
10000;0.070211;
10000;0.074099;
10000;0.075332;
10000;0.076904;
10000;0.070691;
10000;0.075329;
10000;0.074476;
10000;0.070710;
10000;0.072256;
10000;0.068938;
10000;0.069726;
10000;0.072348;
10000;0.072056;
10000;0.071878;
10000;0.072389;
10000;0.069304;
10000;0.081083;
10000;0.070710;
10000;0.076690;
10000;0.069993;
