dimGraph;timeInt;
10000;0.042480;
10000;0.040544;
10000;0.040394;
10000;0.040210;
10000;0.042132;
10000;0.042382;
10000;0.062543;
10000;0.039827;
10000;0.041727;
10000;0.040837;
10000;0.042218;
10000;0.040957;
10000;0.040428;
10000;0.040577;
10000;0.041390;
10000;0.042984;
10000;0.041050;
10000;0.059825;
10000;0.040392;
10000;0.065988;
10000;0.043725;
10000;0.048151;
10000;0.039115;
10000;0.047055;
10000;0.041727;
10000;0.040447;
10000;0.040564;
10000;0.040336;
10000;0.041670;
10000;0.040468;
10000;0.041126;
10000;0.040081;
10000;0.040750;
10000;0.041043;
10000;0.041932;
10000;0.040587;
10000;0.039748;
10000;0.041473;
10000;0.040807;
10000;0.045391;
10000;0.044378;
10000;0.048734;
10000;0.040949;
10000;0.042017;
10000;0.041132;
10000;0.041148;
10000;0.044617;
10000;0.040675;
10000;0.040635;
10000;0.040211;
