dimGraph;timeInt;
10000;0.043846;
10000;0.042460;
10000;0.044269;
10000;0.042653;
10000;0.043221;
10000;0.043297;
10000;0.046524;
10000;0.043201;
10000;0.042963;
10000;0.042864;
10000;0.043774;
10000;0.042822;
10000;0.042819;
10000;0.053088;
10000;0.044374;
10000;0.044390;
10000;0.043953;
10000;0.042307;
10000;0.042982;
10000;0.043580;
10000;0.055268;
10000;0.045804;
10000;0.045324;
10000;0.044160;
10000;0.043682;
10000;0.043715;
10000;0.044196;
10000;0.042413;
10000;0.042969;
10000;0.043336;
10000;0.046208;
10000;0.043345;
10000;0.043008;
10000;0.044386;
10000;0.047629;
10000;0.043193;
10000;0.043126;
10000;0.043118;
10000;0.044437;
10000;0.042460;
10000;0.043113;
10000;0.045351;
10000;0.043445;
10000;0.043498;
10000;0.044091;
10000;0.043128;
10000;0.044696;
10000;0.044267;
10000;0.042674;
10000;0.043818;
