dimGraph;timeInt;
10000;0.070438;
10000;0.069907;
10000;0.068100;
10000;0.072597;
10000;0.070315;
10000;0.071143;
10000;0.070575;
10000;0.069486;
10000;0.068041;
10000;0.074946;
10000;0.070045;
10000;0.069360;
10000;0.070520;
10000;0.068221;
10000;0.068898;
10000;0.068424;
10000;0.071730;
10000;0.066267;
10000;0.072939;
10000;0.071609;
10000;0.070394;
10000;0.067710;
10000;0.069386;
10000;0.070507;
10000;0.068790;
10000;0.070311;
10000;0.069126;
10000;0.069752;
10000;0.069340;
10000;0.072115;
10000;0.069816;
10000;0.071136;
10000;0.068846;
10000;0.067695;
10000;0.071188;
10000;0.068470;
10000;0.069899;
10000;0.068286;
10000;0.069396;
10000;0.067765;
10000;0.068743;
10000;0.069191;
10000;0.070298;
10000;0.070942;
10000;0.069638;
10000;0.070890;
10000;0.069064;
10000;0.069461;
10000;0.070291;
10000;0.068526;
