dimGraph;timeInt;
10000;0.159156;
10000;0.157117;
10000;0.175047;
10000;0.164716;
10000;0.156962;
10000;0.158406;
10000;0.148980;
10000;0.153376;
10000;0.158540;
10000;0.155077;
10000;0.161099;
10000;0.151093;
10000;0.155752;
10000;0.164704;
10000;0.152373;
10000;0.149218;
10000;0.147780;
10000;0.153246;
10000;0.150497;
10000;0.154072;
10000;0.155246;
10000;0.157918;
10000;0.153850;
10000;0.157706;
10000;0.162805;
10000;0.149766;
10000;0.158148;
10000;0.148316;
10000;0.156377;
10000;0.150428;
10000;0.153564;
10000;0.160588;
10000;0.155084;
10000;0.170110;
10000;0.153408;
10000;0.153970;
10000;0.147229;
10000;0.148961;
10000;0.155717;
10000;0.151009;
10000;0.148825;
10000;0.148802;
10000;0.154067;
10000;0.153945;
10000;0.148439;
10000;0.151754;
10000;0.151432;
10000;0.148541;
10000;0.146572;
10000;0.155856;
