dimGraph;timeInt;
10000;0.189267;
10000;0.096787;
10000;0.286367;
10000;0.503699;
10000;0.383707;
10000;0.538552;
10000;0.217287;
10000;0.090937;
10000;0.078201;
10000;0.077369;
10000;0.262569;
10000;0.071046;
10000;0.137154;
10000;0.142915;
10000;0.104237;
10000;0.094020;
10000;0.110760;
10000;0.305015;
10000;0.126551;
10000;0.144873;
10000;0.197958;
10000;0.323879;
10000;0.115864;
10000;0.075066;
10000;0.082296;
10000;0.128467;
10000;0.097571;
10000;0.110709;
10000;0.074373;
10000;0.080870;
10000;0.077121;
10000;0.157470;
10000;0.166254;
10000;0.193858;
10000;0.101292;
10000;0.119002;
10000;0.094967;
10000;0.087597;
10000;0.174622;
10000;0.138813;
10000;0.114957;
10000;0.104160;
10000;0.190834;
10000;0.209701;
10000;0.115741;
10000;0.268644;
10000;0.827038;
10000;1.421745;
10000;0.112089;
10000;0.207732;
