dimGraph;timeInt;
10000;0.086935;
10000;0.046146;
10000;0.022886;
10000;0.048010;
10000;0.061748;
10000;0.055622;
10000;0.307630;
10000;0.026091;
10000;0.061477;
10000;0.112281;
10000;0.063469;
10000;0.030856;
10000;0.095911;
10000;0.124505;
10000;0.074250;
10000;0.481867;
10000;0.057979;
10000;0.114767;
10000;0.056320;
10000;0.042260;
10000;0.021453;
10000;0.045004;
10000;0.087708;
10000;0.026815;
10000;0.170681;
10000;0.064485;
10000;0.050799;
10000;0.046045;
10000;0.576799;
10000;0.061563;
10000;0.055985;
10000;0.072220;
10000;0.061232;
10000;0.304484;
10000;0.032561;
10000;0.280511;
10000;0.034191;
10000;0.376905;
10000;0.041861;
10000;0.320134;
10000;0.063537;
10000;0.222496;
10000;0.071452;
10000;0.061875;
10000;0.064771;
10000;0.026953;
10000;0.076136;
10000;0.069160;
10000;0.089715;
10000;0.029972;
